X,Y
2139,90.556
2140,93.758
2141,90.722
2142,84.438
2143,79.550
2144,81.275
2145,77.049
2146,76.906
2147,73.506
2148,75.833
2149,81.488
2150,83.110
2151,77.817
2152,70.604
2153,75.432
2154,79.353
2155,80.199
2156,82.858
2157,79.755
2158,82.031
2159,77.567
2160,79.919
2161,79.757
2162,79.320
2163,86.234
2164,90.133
2165,85.624
2166,85.367
2167,86.758
2168,86.327
2169,84.286
2170,97.050
2171,94.783
2172,88.199
2173,99.293
2174,96.852
2175,103.317
2176,98.736
2177,102.707
2178,104.616
2179,108.808
2180,111.086
2181,112.114
2182,113.716
2183,112.129
2184,126.773
2185,127.511
2186,126.627
2187,143.849
2188,146.098
2189,139.837
2190,143.128
2191,154.340
2192,152.287
2193,152.035
2194,150.678
2195,144.618
2196,142.741
2197,149.432
2198,137.008
2199,127.115
2200,125.313
2201,119.047
2202,115.388
2203,114.262
2204,111.868
2205,110.377
2206,109.008
2207,94.687
2208,94.831
2209,95.840
2210,96.467
2211,97.655
2212,91.591
2213,87.204
2214,86.162
2215,91.782
2216,87.106
2217,85.550
2218,83.906
2219,85.372
2220,89.140
2221,93.428
2222,98.165
2223,104.573
2224,100.502
2225,99.106
2226,101.772
2227,98.781
2228,107.517
2229,101.467
2230,110.719
2231,108.003
2232,93.841
2233,85.942
2234,87.188
2235,81.596
2236,77.847
2237,73.079
2238,73.073
2239,73.169
2240,73.426
2241,67.763
2242,66.827
2243,73.966
2244,76.803
2245,70.780
2246,71.307
2247,68.977
2248,72.644
2249,79.227
2250,84.027
2251,86.702
2252,92.191
2253,98.770
2254,108.027
2255,107.592
2256,121.151
2257,125.757
2258,131.837
2259,132.770
2260,135.530
2261,129.053
2262,137.219
2263,138.745
2264,141.160
2265,128.060
2266,126.682
2267,130.934
2268,131.126
2269,120.366
2270,115.415
2271,111.238
2272,101.343
2273,95.594
2274,95.714
2275,100.439
2276,86.514
2277,81.483
2278,90.276
2279,84.541
2280,83.060
2281,77.341
2282,74.259
2283,73.486
2284,77.727
2285,74.017
2286,76.060
2287,71.378
2288,70.180
2289,63.894
2290,66.849
2291,64.245
2292,62.116
2293,69.677
2294,65.703
2295,64.356
2296,67.222
2297,63.952
2298,67.210
2299,68.860
2300,67.117
2301,68.960
2302,67.482
2303,73.472
2304,73.664
2305,71.298
2306,77.147
2307,84.241
2308,86.411
2309,91.140
2310,97.598
2311,102.069
2312,103.745
2313,103.229
2314,118.560
2315,124.884
2316,126.014
2317,136.227
2318,138.473
2319,136.225
2320,141.678
2321,130.713
2322,129.331
2323,126.905
2324,118.057
2325,114.329
2326,105.044
2327,101.730
2328,100.999
2329,99.912
2330,89.653
2331,86.827
2332,80.675
2333,79.147
2334,77.884
2335,79.038
2336,78.728
2337,79.451
2338,80.604
2339,81.909
2340,83.337
2341,80.472
2342,93.464
2343,102.702
2344,96.283
2345,104.031
2346,116.617
2347,101.037
2348,110.603
2349,111.943
2350,107.221
2351,109.818
2352,109.575
2353,98.475
2354,96.317
2355,98.490
2356,94.540
2357,95.997
2358,90.327
2359,83.428
2360,89.370
2361,87.522
2362,86.243
2363,85.830
2364,87.789
2365,89.218
2366,97.200
2367,96.869
2368,107.310
2369,108.574
2370,113.728
2371,122.657
2372,121.545
2373,132.410
2374,136.245
2375,150.780
2376,152.984
2377,152.322
2378,169.920
2379,168.348
2380,160.499
2381,150.390
2382,148.339
2383,133.884
2384,140.792
2385,127.598
2386,122.531
2387,114.322
2388,111.779
2389,101.471
2390,97.619
2391,92.195
2392,91.145
2393,83.776
2394,78.875
2395,83.725
2396,74.832
2397,71.706
2398,76.844
2399,67.094
2400,67.303
2401,66.313
2402,63.557
2403,62.485
2404,62.385
2405,63.022
2406,64.309
2407,63.559
2408,61.635
2409,67.956
2410,66.058
2411,64.189
2412,75.823
2413,77.082
2414,87.037
2415,80.759
2416,79.086
2417,82.659
2418,84.759
2419,89.992
2420,97.515
2421,109.144
2422,106.146
2423,109.547
2424,109.741
2425,122.099
2426,118.941
2427,124.079
2428,127.062
2429,127.775
2430,123.881
2431,129.852
2432,119.175
2433,123.120
2434,108.444
2435,110.600
2436,100.186
2437,96.028
2438,96.711
2439,93.295
2440,90.775
2441,88.234
2442,86.290
2443,83.594
2444,78.056
2445,80.459
2446,81.051
2447,86.807
2448,92.444
2449,91.969
2450,95.214
2451,100.445
2452,97.251
2453,101.441
2454,105.346
2455,106.566
2456,109.017
2457,113.354
2458,105.642
2459,99.849
2460,93.193
2461,88.174
2462,90.764
2463,88.287
2464,87.081
2465,93.326
2466,87.122
2467,93.055
2468,94.703
2469,95.637
2470,94.105
2471,100.473
2472,111.468
2473,108.908
2474,105.945
2475,117.532
2476,121.129
2477,129.939
2478,141.577
2479,142.060
2480,143.313
2481,141.430
2482,145.382
2483,142.826
2484,143.041
2485,141.847
2486,132.933
2487,134.110
2488,126.399
2489,110.568
2490,109.587
2491,112.957
2492,97.355
2493,105.651
2494,102.085
2495,91.726
2496,92.125
2497,91.607
2498,95.188
2499,86.930
2500,82.231
2501,92.572
2502,86.498
2503,94.142
2504,90.126
2505,90.441
2506,78.988
2507,82.749
2508,72.376
2509,77.363
2510,79.263
2511,80.827
2512,79.456
2513,71.881
2514,77.181
2515,79.932
2516,70.785
2517,74.051
2518,79.907
2519,89.220
2520,95.129
2521,98.880
2522,107.864
2523,120.940
2524,107.166
2525,109.617
2526,112.043
2527,115.961
2528,112.665
2529,103.941
2530,106.141
2531,99.047
2532,96.367
2533,85.871
2534,87.433
2535,80.046
2536,72.909
2537,75.715
2538,73.684
2539,75.643
2540,71.842
2541,67.598
2542,71.659
2543,70.564
2544,70.182
2545,79.488
2546,82.748
2547,85.626
2548,83.552
2549,87.947
2550,96.687
2551,97.246
2552,98.906
2553,83.875
2554,90.952
2555,91.129
2556,92.961
2557,87.186
2558,85.835
2559,82.000
2560,78.712
2561,69.481
2562,78.946
2563,74.372
2564,70.194
2565,79.189
2566,86.326
2567,78.237
2568,88.887
2569,100.756
2570,107.014
2571,106.572
2572,105.830
2573,109.667
2574,115.661
2575,118.310
2576,110.943
2577,107.411
2578,113.138
2579,103.033
2580,99.300
2581,94.972
2582,84.929
2583,79.918
2584,81.517
2585,79.799
2586,77.386
2587,68.371
2588,61.982
2589,63.569
2590,62.897
2591,72.462
2592,60.414
2593,56.736
2594,59.735
2595,62.061
2596,64.648
2597,63.978
2598,62.362
2599,57.765
2600,59.718
2601,59.529
2602,61.742
2603,61.148
2604,66.519
2605,65.799
2606,72.067
2607,79.838
2608,88.614
2609,88.382
2610,92.440
2611,104.202
2612,98.415
2613,107.665
2614,110.561
2615,103.482
2616,106.024
2617,104.169
2618,108.299
2619,90.498
2620,92.268
2621,90.909
2622,90.258
2623,83.162
2624,79.952
2625,79.326
2626,71.504
2627,75.680
2628,77.258
2629,71.037
2630,70.162
2631,73.415
2632,76.366
2633,78.921
2634,80.247
2635,76.050
2636,102.055
2637,90.844
2638,74.519
2639,80.637
2640,80.376
2641,72.705
2642,68.000
